University_name,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate
Monmouth College,Yes,0.054693520504863265,0.06889328966410237,0.06968695925751141,0.1368421052631579,0.27472527472527475,0.055675469781615035,0.03874513395923975,0.5237603305785123,0.5532786885245902,0.19340463458110516,0.22748091603053436,0.6526315789473685,0.8026315789473685,0.3136729222520107,0.234375,0.11887571398948103,0.4074074074074074
Montana College of Mineral Sci. & Tech.,No,0.010226397017474433,0.017975474141214105,0.04483246814535158,0.4631578947368421,0.6923076923076923,0.04224860335195531,0.01900618273414243,0.1928202479338843,0.255359394703657,0.20231729055258468,0.17557251908396945,0.6631578947368421,0.618421052631579,0.3726541554959785,0.484375,0.05515863291043791,0.5925925925925926
Montana State University,No,0.07120988065732198,0.10526315789473684,0.274343243668397,0.14736842105263157,0.3626373626373626,0.27269553072625696,0.04543164643920312,0.16590909090909092,0.3042244640605296,0.20231729055258468,0.31297709923664124,0.7052631578947368,0.7763157894736842,0.4048257372654156,0.125,0.05915508888344299,0.25
Montclair State University,No,0.10703351175723241,0.07829994668291568,0.13056473179172565,0.18947368421052632,0.4835164835164835,0.19908583037074656,0.14586672773070758,0.06756198347107438,0.4813997477931904,0.26916221033868093,0.10687022900763359,0.7789473684210526,0.8289473684210527,0.5093833780160858,0.140625,0.06656361339943824,0.4444444444444444
Montreat-Anderson College,Yes,0.0037906400349905236,0.00575062837992231,0.010696869592575113,0.09473684210526316,0.16483516483516483,0.005618334179786693,0.0008701625830089306,0.3149793388429752,0.2509457755359395,0.1800356506238859,0.4134351145038168,0.35789473684210527,0.34210526315789475,0.23056300268096516,0.0625,0.16594717891680963,0.046296296296296294
Moorhead State University,No,0.04917418199237707,0.07967095742249981,0.18153216926223062,0.11578947368421053,0.3076923076923077,0.18550025393600814,0.04918708495534692,0.10774793388429751,0.13934426229508196,0.22459893048128343,0.11450381679389313,0.7157894736842105,0.75,0.418230563002681,0.296875,0.030331592738514903,0.46296296296296297
Moravian College,Yes,0.023972674067440067,0.03362784675146622,0.042158250747207804,0.23157894736842105,0.5384615384615384,0.03497968511934992,0.02216624685138539,0.6534090909090909,0.4650063051702396,0.20231729055258468,0.15267175572519084,0.8210526315789474,0.8947368421052632,0.34048257372654156,0.4375,0.12027070333854883,0.5925925925925926
Morehouse College,Yes,0.07554204069731114,0.0611623124381141,0.10806984426616328,0.42105263157894735,0.6263736263736264,0.08611604875571356,0.006961300664071445,0.24328512396694216,0.5848045397225725,0.06862745098039216,0.05343511450381679,0.6631578947368421,0.6578947368421053,0.41018766756032177,0.15625,0.09304955982430675,0.6759259259259259
Morningside College,Yes,0.010517984712473704,0.017556554193007844,0.03209060877772534,0.15789473684210525,0.2967032967032967,0.02574276282376841,0.010396152965422487,0.4225206611570248,0.29918032786885246,0.1800356506238859,0.11450381679389313,0.42105263157894735,0.5789473684210527,0.28150134048257375,0.5,0.09284219654268856,0.42592592592592593
Morris College,Yes,0.01668298169245829,0.025059029629065428,0.046405537203083214,0.010526315789473684,0.04395604395604396,0.024980954799390553,0.0005037783375314861,0.11234504132231404,0.12137452711223203,0.3360071301247772,0.2824427480916031,0.47368421052631576,0.47368421052631576,0.43163538873994645,0.53125,0.07170999302505325,0.46296296296296297
Mount Holyoke College,Yes,0.035802803407410495,0.047299870515652376,0.07723769073462325,0.4842105263157895,0.7692307692307693,0.055611985779583546,0.0017861231967025418,0.8760330578512396,0.617906683480454,0.2914438502673797,0.07633587786259542,0.7473684210526316,0.881578947368421,0.1742627345844504,0.796875,0.2860293701811601,0.6851851851851852
Mount Marty College,Yes,0.004123883114989691,0.007769060857643385,0.014314928425357873,0.16842105263157894,0.3076923076923077,0.014633062468257999,0.01987634531715136,0.23264462809917355,0.18915510718789408,0.1800356506238859,0.03816793893129771,0.3894736842105263,0.40789473684210525,0.24664879356568364,0.59375,0.035572228401229096,0.3148148148148148
Mount Mary College,Yes,0.0032074646449919814,0.005522126589991622,0.013528393896492056,0.11578947368421053,0.25274725274725274,0.025139664804469275,0.02225784291275475,0.34142561983471076,0.21106557377049182,0.20231729055258468,0.13358778625954199,0.45263157894736844,0.35526315789473684,0.21983914209115282,0.40625,0.07220012441796897,0.6296296296296297
Mount Mercy College,Yes,0.005977547747485056,0.009330489755503085,0.019506056315872267,0.2,0.43956043956043955,0.02117191467750127,0.024776734600412183,0.4214876033057851,0.2797919293820933,0.1800356506238859,0.31068702290076333,0.37894736842105264,0.34210526315789475,0.23592493297587136,0.46875,0.06614888683620186,0.5
Mount Saint Clare College,Yes,0.005081956969987295,0.008073729910884302,0.009438414346389807,0.15789473684210525,0.26373626373626374,0.007141950228542407,0.003984428669567209,0.390495867768595,0.2947667087011349,0.1800356506238859,0.1450381679389313,0.25263157894736843,0.17105263157894737,0.29758713136729226,0.671875,0.06294418157482987,0.10185185185185185
Mount Saint Mary's College,Yes,0.025826338699935433,0.04139690760910961,0.046090923391536885,0.14736842105263157,0.2967032967032967,0.03504316912138141,0.0035722463934050835,0.5428719008264463,0.6967213114754098,0.20231729055258468,0.09923664122137404,0.7263157894736842,0.7631578947368421,0.2761394101876676,0.5625,0.10085395969611853,0.6481481481481481
Mount Saint Mary College,Yes,0.022681357132443295,0.023726102521136414,0.03193330187195218,0.1368421052631579,0.42857142857142855,0.0327260030472321,0.01960155713304328,0.2649793388429752,0.44451450189155106,0.06862745098039216,0.17557251908396945,0.6947368421052632,0.6710526315789473,0.3431635388739947,0.359375,0.06997568194242841,0.7222222222222222
Mount St. Mary's College,Yes,0.011996750879970009,0.017708888719628304,0.012269938650306749,0.37894736842105264,0.8901098901098901,0.02856780091416963,0.02129608426837646,0.5234504132231405,0.6144388398486759,0.23796791443850268,0.1569465648854962,0.47368421052631576,0.618421052631579,0.2520107238605898,0.296875,0.14000791750711633,0.5740740740740741
Mount Union College,Yes,0.025597234082436006,0.03861680249828624,0.06654082114204814,0.2631578947368421,0.5714285714285714,0.03891569324530218,0.00654911838790932,0.5118801652892562,0.27585119798234553,0.1354723707664884,0.13740458015267176,0.8105263157894737,0.8289473684210527,0.38069705093833783,0.546875,0.07595151469451618,0.6574074074074074
Mount Vernon Nazarene College,Yes,0.008935080082477662,0.015728539873562344,0.04703476482617587,0.17894736842105263,0.2967032967032967,0.030948450990350432,0.004259216853675292,0.26136363636363635,0.24684741488020176,0.22459893048128343,0.05343511450381679,0.5157894736842106,0.4342105263157895,0.4638069705093834,0.109375,0.06942899692725318,0.4444444444444444
Muhlenberg College,Yes,0.05077791431487306,0.06717952623962221,0.0671700487651408,0.30526315789473685,0.5714285714285714,0.048152615540883695,0.016075108770322876,0.7559400826446281,0.43899747793190413,0.22459893048128343,0.0916030534351145,0.7157894736842105,0.8157894736842105,0.2761394101876676,0.609375,0.14519199954757103,0.6759259259259259
Murray State University,No,0.04465457271988836,0.0699977149821007,0.18168947616800377,0.29473684210526313,0.5054945054945055,0.18502412392077197,0.04369132127318525,0.12386363636363637,0.2096469104665826,0.26916221033868093,0.10534351145038168,0.6736842105263158,0.6842105263157895,0.47453083109919575,0.421875,0.05251946387166098,0.3888888888888889
Muskingum College,Yes,0.021410867889946474,0.03237108690684744,0.05348434796287557,0.24210526315789474,0.4065934065934066,0.030980192991366177,0.0031600641172429586,0.5630165289256198,0.3363808322824716,0.22459893048128343,0.08396946564885496,0.6842105263157895,0.8026315789473685,0.2922252010723861,0.421875,0.11587837200972723,0.5833333333333334
National-Louis University,Yes,0.008997563159977505,0.010472998705156524,0.038382885008651876,0.23157894736842105,0.42857142857142855,0.07519680040629761,0.023082207465079,0.34865702479338845,0.4287515762925599,0.24688057040998218,0.03816793893129771,0.5684210526315789,0.5394736842105263,0.4235924932975872,0.03125,0.0889588478142025,0.5648148148148148
Nazareth College of Rochester,Yes,0.01803678170495491,0.027648716581613223,0.03633789523360075,0.3684210526315789,0.6483516483516484,0.03602717115286948,0.021525074421799864,0.43956611570247933,0.5312105926860026,0.20231729055258468,0.08396946564885496,0.7263157894736842,0.9078947368421053,0.29758713136729226,0.375,0.10577412483269553,0.4722222222222222
New Jersey Institute of Technology,No,0.03744819111490638,0.04356767461345114,0.07047349378637723,0.2736842105263158,0.5824175824175825,0.10068562722194008,0.07533776047629952,0.33533057851239667,0.5668348045397226,0.26916221033868093,0.24427480916030533,0.8842105263157894,0.9736842105263158,0.29490616621983917,0.296875,0.17612683092352066,0.5740740740740741
New Mexico Institute of Mining and Tech.,No,0.01470435090496324,0.02014624114555564,0.03114676734308636,0.4105263157894737,0.7032967032967034,0.027869476891823262,0.01877719258071903,0.15681818181818183,0.2260403530895334,0.22459893048128343,0.1297709923664122,0.9578947368421052,1.0,0.3002680965147453,0.171875,0.11414406092710239,0.2222222222222222
New York University,Yes,0.2814446087517964,0.2731358062304821,0.3885480572597137,0.7263157894736842,0.8461538461538461,0.38944261046216355,0.1288298603160064,0.7958677685950413,0.8641235813366961,0.15775401069518716,0.11450381679389313,0.8315789473684211,0.9736842105263158,0.14209115281501342,0.25,0.3400946330612476,0.5648148148148148
Newberry College,Yes,0.01647470476745881,0.02475436057582451,0.01871952178700645,0.1368421052631579,0.2967032967032967,0.014664804469273743,0.0016029310739638196,0.4056818181818182,0.12925598991172763,0.1800356506238859,0.19083969465648856,0.5157894736842106,0.5131578947368421,0.23860589812332442,0.5,0.049050841706411295,0.6759259259259259
Niagara University,Yes,0.044550434257388624,0.06565618097341762,0.06795658329400661,0.6736842105263158,0.989010989010989,0.05650076180802438,0.015250744217998626,0.4121900826446281,0.47005044136191676,0.15775401069518716,0.061068702290076333,0.631578947368421,1.0,0.3136729222520107,0.3125,0.08675325654608178,0.5092592592592593
North Adams State College,No,0.030866640284922833,0.03553202833422195,0.0322479156834985,0.0,0.10989010989010989,0.03939182326053835,0.006182734142431876,0.16539256198347108,0.4019546027742749,0.1800356506238859,0.11450381679389313,0.6,0.618421052631579,0.3136729222520107,0.265625,0.06364167624936377,0.4351851851851852
North Carolina A. & T. State University,No,0.09847333013975382,0.11489831670348084,0.21928582664778984,0.11578947368421053,0.26373626373626374,0.1911820721178263,0.03984428669567209,0.23068181818181818,0.0,0.22459893048128343,0.21389312977099237,0.6736842105263158,0.631578947368421,0.38069705093833783,0.140625,0.07359511376703678,0.3148148148148148
North Carolina State University at Raleigh,No,0.2197946389519505,0.2662807525325615,0.49410099103350635,0.4,0.7582417582417582,0.5194895886236668,0.2509732081520495,0.3130165289256198,0.7503152585119798,0.22459893048128343,0.16030534351145037,0.8842105263157894,0.9736842105263158,0.4021447721179625,0.328125,0.1222312289102117,0.48148148148148145
North Carolina Wesleyan College,Yes,0.015225043217461938,0.02349760073120573,0.02516910492370615,0.06315789473684211,0.16483516483516483,0.016093194514982225,0.0038012365468284865,0.30485537190082646,0.38619167717528374,0.22459893048128343,0.15954198473282444,0.7263157894736842,0.6973684210526315,0.2734584450402145,0.171875,0.1301487360265425,0.3888888888888889
North Central College,Yes,0.021785766354945536,0.030923908903953082,0.04294478527607362,0.30526315789473685,0.6043956043956044,0.03716988318943626,0.03503549347378063,0.484400826446281,0.8855611601513241,0.15775401069518716,0.2366412213740458,0.6842105263157895,0.8289473684210527,0.3726541554959785,0.515625,0.10716911418176334,0.6111111111111112
North Dakota State University,No,0.06012954824734967,0.08473608043263006,0.24775837659273242,0.12631578947368421,0.4175824175824176,0.22946292534281362,0.05161438058163499,0.18047520661157024,0.15195460277427492,0.22459893048128343,0.26717557251908397,0.7473684210526316,0.7763157894736842,0.3887399463806971,0.375,0.05889117197956529,0.2962962962962963
North Park College,Yes,0.007997833919980005,0.011006169548328129,0.022180273714016045,0.18947368421052632,0.32967032967032966,0.023489080751650585,0.007098694756125487,0.5289256198347108,0.4043190416141236,0.1354723707664884,0.1099236641221374,0.7157894736842105,0.7236842105263158,0.28418230563002683,0.375,0.14521085075499085,0.5925925925925926
Northeast Missouri State University,No,0.12411221960718972,0.17156676060629142,0.24933144565046406,0.3684210526315789,0.6923076923076923,0.17461274758760792,0.012136478131440347,0.1299586776859504,0.2578814627994956,0.1354723707664884,0.1297709923664122,0.6421052631578947,0.631578947368421,0.353887399463807,0.203125,0.06437687333873734,0.6111111111111112
Northeastern University,Yes,0.24618332534938453,0.3206641785360652,0.3904357401289917,0.15789473684210525,0.3626373626373626,0.349828593194515,0.46805587359743533,0.5702479338842975,0.8898171500630517,0.22459893048128343,0.22900763358778625,0.6842105263157895,0.7631578947368421,0.27882037533512066,0.265625,0.12021414971628933,0.3333333333333333
Northern Arizona University,No,0.12100889342469748,0.185048366212202,0.30486078338839073,0.23157894736842105,0.42857142857142855,0.3526536312849162,0.12278452026562858,0.22758264462809918,0.30706179066834804,0.23351158645276293,0.3193893129770992,0.7368421052631579,0.7763157894736842,0.514745308310992,0.109375,0.0560069372443305,0.28703703703703703
Northern Illinois University,No,0.22129423281194677,0.27218371543910425,0.37155891143621206,0.11578947368421053,0.3076923076923077,0.4661947689182326,0.09058850469429815,0.28197314049586775,0.23896595208070617,0.16666666666666666,0.22900763358778625,0.6842105263157895,0.7105263157894737,0.39678284182305634,0.171875,0.0546685015175222,0.42592592592592593
Northwest Missouri State University,No,0.05515172973986212,0.09379998476654734,0.19222903885480572,0.07368421052631578,0.21978021978021978,0.14753682072117827,0.021570872452484544,0.07205578512396695,0.2137452711223203,0.06862745098039216,0.21068702290076335,0.5684210526315789,0.5394736842105263,0.514745308310992,0.359375,0.03954983316681433,0.4074074074074074
Northwest Nazarene College,Yes,0.011142815487472143,0.01683296519156067,0.05505741702060721,0.29473684210526313,0.4725274725274725,0.030980192991366177,0.002702083810396153,0.38739669421487605,0.16393442622950818,0.15775401069518716,0.08732824427480916,0.5368421052631579,0.4605263157894737,0.3297587131367293,0.3125,0.05796746281599337,0.4444444444444444
Northwestern College,Yes,0.016224772457459437,0.028143803793129713,0.0520685858109171,0.22105263157894736,0.5164835164835165,0.028599542915185374,0.0023356995649187087,0.390495867768595,0.2041298865069357,0.09090909090909091,0.2366412213740458,0.631578947368421,0.5789473684210527,0.33243967828418236,0.53125,0.05977717872829755,0.5370370370370371
Northwestern University,Yes,0.25426447003936437,0.19529286312742783,0.29369199307849614,0.8842105263157894,0.978021978021978,0.23206576942610463,0.0020151133501259445,0.7264462809917356,0.5895334174022698,0.29545454545454547,0.20381679389312976,0.9263157894736842,1.0,0.11528150134048258,0.390625,0.43732916093275775,0.7592592592592593
Norwich University,Yes,0.034615624934913464,0.059143879960393025,0.09296838131193959,0.07368421052631578,0.21978021978021978,0.05469146775012697,0.01744904969086329,0.6091942148760331,0.550126103404792,0.1800356506238859,0.08396946564885496,0.6631578947368421,0.6578947368421053,0.28418230563002683,0.34375,0.11354082228966765,0.49074074074074076
Notre Dame College,Yes,0.006206652364984484,0.009597075177088887,0.011326097215667769,0.14736842105263157,0.3076923076923077,0.011458862366683595,0.014197389512250974,0.39514462809917356,0.4918032786885246,0.1354723707664884,0.05343511450381679,0.37894736842105264,0.3026315789473684,0.257372654155496,0.40625,0.033215827473749696,0.21296296296296297
Oakland University,No,0.061649969799845876,0.0955518318226826,0.17901525876986,0.15789473684210525,0.5164835164835165,0.2000380904012189,0.1823219601557133,0.349896694214876,0.3546658259773014,0.1354723707664884,0.061068702290076333,0.8421052631578947,0.868421052631579,0.4611260053619303,0.203125,0.06505551680585142,0.39814814814814814
Oberlin College,Yes,0.09782767167225544,0.10263538731053393,0.1011483404121441,0.5157894736842106,0.8791208791208791,0.07770441848654139,0.005449965651476986,0.8951446280991735,0.6368221941992434,0.21345811051693406,0.13267175572519083,0.7263157894736842,0.9473684210526315,0.2037533512064343,0.734375,0.2527381378777311,0.6759259259259259
Occidental College,Yes,0.04671651427738321,0.04749028867392795,0.052697813434009755,0.5368421052631579,0.7912087912087912,0.04910487557135602,0.001557133043279139,0.734504132231405,0.5296343001261034,0.20588235294117646,0.13770992366412213,0.8736842105263158,0.9078947368421053,0.21447721179624665,0.46875,0.24525420853205648,0.6388888888888888
Oglethorpe University,Yes,0.01480848936746298,0.021974255465001143,0.02375334277174768,0.5789473684210527,0.8571428571428571,0.01999746063991874,0.01722005953743989,0.5454545454545454,0.403530895334174,0.22459893048128343,0.5893129770992367,0.8736842105263158,0.9342105263157895,0.28418230563002683,0.421875,0.10145719833355327,0.5277777777777778
Ohio Northern University,Yes,0.059463062087351345,0.08644984385711021,0.09973257826018563,0.35789473684210527,0.5824175824175825,0.07500634840020315,0.002976871994504236,0.7050619834710744,0.362547288776797,0.22459893048128343,0.08778625954198473,0.6842105263157895,0.7105263157894737,0.32171581769437,0.484375,0.1280562520029408,0.6759259259259259
Ohio University,No,0.22789661133443026,0.31327595399497293,0.4952021393739185,0.21052631578947367,0.4945054945054945,0.46730573895378363,0.05994962216624685,0.2731921487603306,0.36491172761664564,0.20231729055258468,0.31297709923664124,0.7473684210526316,0.8289473684210527,0.47989276139410186,0.203125,0.10603804173657323,0.5
Ohio Wesleyan University,Yes,0.043925603482390184,0.06200015233452662,0.06654082114204814,0.3684210526315789,0.6153846153846154,0.052088623666835955,0.0021525074421799863,0.7433884297520661,0.6100252206809584,0.20231729055258468,0.04580152671755725,0.8947368421052632,0.9078947368421053,0.257372654155496,0.5,0.166361905480046,0.6018518518518519
Oklahoma Baptist University,Yes,0.014100347822464748,0.02319293167796481,0.07063080069215039,0.35789473684210527,0.5494505494505495,0.04977145759268664,0.03224181360201511,0.15754132231404958,0.21437578814627994,0.18672014260249553,0.15877862595419848,0.5789473684210527,0.618421052631579,0.3378016085790885,0.28125,0.04382905725111694,0.37037037037037035
Oklahoma Christian University,Yes,0.014475246287463812,0.02639195673699444,0.049708982224319645,0.22105263157894736,0.38461538461538464,0.04062976130015236,0.010396152965422487,0.2097107438016529,0.21595208070617908,0.1800356506238859,0.25190839694656486,0.5263157894736842,0.5263157894736842,0.3672922252010724,0.125,0.06394329556808113,0.32407407407407407
Oklahoma State University,No,0.09249578239226876,0.1462792291872953,0.3375806197892087,0.29473684210526313,0.5274725274725275,0.40283773489080754,0.07588733684451568,0.15475206611570247,0.24653215636822196,0.3137254901960784,0.4351145038167939,0.8,0.8947368421052632,0.3431635388739947,0.21875,0.061209870492205026,0.35185185185185186
Otterbein College,Yes,0.02947118488742632,0.04314875466524488,0.06182161396885323,0.2631578947368421,0.5274725274725275,0.04789867953275775,0.042821158690176324,0.5448347107438016,0.4192938209331652,0.1443850267379679,0.0900763358778626,0.5684210526315789,0.5789473684210527,0.3056300268096515,0.46875,0.1058683808697947,0.7129629629629629
Ouachita Baptist University,Yes,0.017266157082456834,0.026696625790235358,0.06528236589586282,0.3157894736842105,0.7032967032967034,0.03716988318943626,0.0027478818410808336,0.21642561983471073,0.16078184110970997,0.1800356506238859,0.19083969465648856,0.5789473684210527,0.5657894736842105,0.289544235924933,0.15625,0.06083284634380832,0.5092592592592593
Our Lady of the Lake University,Yes,0.04638327119738404,0.048137710412064896,0.0408997955010225,0.22105263157894736,0.4065934065934066,0.03374174707973591,0.043095946874284405,0.3197314049586777,0.2938209331651955,0.23172905525846701,0.20244274809160306,0.5052631578947369,0.5263157894736842,0.33243967828418236,0.390625,0.07404754274511283,0.25
Pace University,Yes,0.17026638618707435,0.1400715972275116,0.23391536888469402,0.37894736842105264,0.6703296703296703,0.17997714575926865,0.2005037783375315,0.44731404958677684,0.5327868852459017,0.25133689839572193,0.13206106870229006,0.8631578947368421,0.9342105263157895,0.3029490616621984,0.15625,0.1295643485965276,0.48148148148148145
Pacific Lutheran University,Yes,0.03169974798492075,0.050270393784751316,0.07377693880761366,0.3157894736842105,0.6483516483516484,0.07748222447943118,0.013785207236088849,0.5667355371900826,0.42686002522068095,0.22459893048128343,0.19328244274809162,0.7368421052631579,0.7105263157894737,0.22788203753351208,0.359375,0.11772579033687108,0.6759259259259259
Pacific Union College,Yes,0.017890987857455274,0.02269784446644832,0.05505741702060721,0.2,0.42857142857142855,0.037360335195530725,0.006320128234485917,0.49509297520661155,0.3223518284993695,0.23796791443850268,0.25587786259541984,0.42105263157894735,0.8289473684210527,0.2627345844504022,0.1875,0.11256055950383623,0.5462962962962963
Pacific University,Yes,0.017953470934955116,0.02959098179602407,0.03979864716061035,0.42105263157894735,0.6813186813186813,0.02863128491620112,0.001557133043279139,0.6131198347107438,0.3489911727616646,0.15775401069518716,0.1297709923664122,0.7157894736842105,0.6842105263157895,0.22520107238605902,0.34375,0.151375195581277,0.2962962962962963
Pembroke State University,No,0.017974298627455063,0.026734709421890473,0.06370929683813119,0.1368421052631579,0.27472527472527475,0.06459497206703911,0.024181360201511334,0.20764462809917356,0.1544766708701135,0.20231729055258468,0.19053435114503817,0.7263157894736842,0.6973684210526315,0.3351206434316354,0.078125,0.06139838256640338,0.35185185185185186
Pennsylvania State Univ. Main Campus,No,0.4005998375439985,0.3911950643613375,0.5372030832153531,0.49473684210526314,0.9230769230769231,0.9141378872524124,0.09269521410579346,0.4289772727272727,0.3593947036569987,0.18538324420677363,0.32732824427480917,0.7263157894736842,0.9473684210526315,0.418230563002681,0.296875,0.1094501102795634,0.49074074074074076
Pepperdine University,Yes,0.07789556994980526,0.07483433620230025,0.10146295422369042,0.8947368421052632,0.9560439560439561,0.07456196038598273,0.028577971147240668,0.8192148760330579,0.7865699873896596,0.1800356506238859,0.06870229007633588,0.9157894736842105,0.9736842105263158,0.24396782841823056,0.203125,0.2450468452504383,0.5185185185185185
Peru State College,No,0.012913169349967717,0.01633787798004418,0.06654082114204814,0.09473684210526316,0.34065934065934067,0.026028440832910105,0.020883901992214335,0.012396694214876033,0.1330390920554855,0.1800356506238859,0.09923664122137404,0.42105263157894735,1.0,0.4718498659517427,0.375,0.03174543329500255,0.3148148148148148
Pfeiffer College,Yes,0.015766563222460582,0.022050422728311373,0.019506056315872267,0.10526315789473684,0.17582417582417584,0.016347130523108176,0.00737348294023357,0.32541322314049587,0.3026481715006305,0.1354723707664884,0.25419847328244277,0.5684210526315789,0.5,0.26005361930294907,0.203125,0.08385017060342714,0.35185185185185186
Philadelphia Coll. of Textiles and Sci.,Yes,0.030345947972424136,0.04520527077462107,0.06811389019977977,0.18947368421052632,0.3626373626373626,0.04840655154900965,0.04767574994275246,0.48295454545454547,0.5173392181588903,0.22459893048128343,0.21587786259541986,0.42105263157894735,0.7368421052631579,0.27882037533512066,0.234375,0.09127754632684223,0.5370370370370371
Phillips University,Yes,0.012725720117468186,0.019194150354177774,0.02186565990246972,0.18947368421052632,0.45054945054945056,0.014537836465210768,0.003755438516143806,0.4214876033057851,0.32786885245901637,0.22459893048128343,0.10534351145038168,0.5263157894736842,0.5263157894736842,0.24396782841823056,0.296875,0.10941240786472374,0.26851851851851855
Piedmont College,Yes,0.012121717034969696,0.01866097951100617,0.014472235331131037,0.2,0.34065934065934067,0.015934484509903504,0.002839477902450195,0.17045454545454544,0.2900378310214376,0.22459893048128343,0.07633587786259542,0.8526315789473684,0.8552631578947368,0.2868632707774799,0.265625,0.0777235281919807,0.19444444444444445
Pikeville College,Yes,0.006727344677483181,0.0124914311828776,0.021079125373603902,0.28421052631578947,0.42857142857142855,0.020886236668359575,0.004534005037783375,0.1890495867768595,0.19230769230769232,0.1800356506238859,0.03816793893129771,0.42105263157894735,0.4342105263157895,0.2922252010723861,0.21875,0.04469621279242936,0.4722222222222222
Pitzer College,Yes,0.021910732509945224,0.021250666463553964,0.029101777568035236,0.37894736842105264,0.7032967032967034,0.019394362620619603,0.0013281428898557362,0.7927685950413224,0.6494325346784363,0.24688057040998218,0.0916030534351145,0.968421052631579,1.0,0.2117962466487936,0.171875,0.21931494712236319,0.5833333333333334
Point Loma Nazarene College,Yes,0.015162560139962094,0.0234214334678955,0.06182161396885323,0.2,0.37362637362637363,0.05554850177755206,0.009892374627891,0.40485537190082643,0.37988650693568726,0.3137254901960784,0.07633587786259542,0.6631578947368421,0.618421052631579,0.3646112600536194,0.296875,0.08877033574000415,0.4074074074074074
Point Park College,Yes,0.016537187844958657,0.025592200472237033,0.02705678779298411,0.06315789473684211,0.31868131868131866,0.03282122905027933,0.06416304098923746,0.38016528925619836,0.4807692307692308,0.1354723707664884,0.1450381679389313,0.3894736842105263,0.868421052631579,0.32171581769437,0.15625,0.08418949233698418,0.5185185185185185
Polytechnic University,Yes,0.021889904817445276,0.02951481453271384,0.042000943841434636,0.6,0.8791208791208791,0.0393600812595226,0.00975498053583696,0.7159090909090909,0.38146279949558637,0.15151515151515152,0.3413740458015267,0.8631578947368421,0.868421052631579,0.2117962466487936,0.21875,0.21005900427922408,0.48148148148148145
Prairie View A. and M. University,No,0.04840355736987899,0.08233681163835783,0.16139688532326568,0.09473684210526316,0.14285714285714285,0.14045835449466734,0.02047171971605221,0.10072314049586777,0.27112232030264816,0.22370766488413546,0.2033587786259542,0.49473684210526314,0.9078947368421053,0.453083109919571,0.015625,0.0524252078345618,0.23148148148148148
Presbyterian College,Yes,0.02084852019244788,0.02894356005788712,0.042000943841434636,0.3473684210526316,0.5934065934065934,0.03155154900964957,0.0013281428898557362,0.49168388429752063,0.29240226986128626,0.20409982174688057,0.18,0.7578947368421053,0.8026315789473685,0.2922252010723861,0.65625,0.09742303994570853,0.6944444444444444
Princeton University,Yes,0.273613396371816,0.07502475436057582,0.17586912065439672,0.9368421052631579,0.978021978021978,0.13969654647028948,0.006640714449278681,0.9070247933884298,0.6510088272383354,0.2580213903743315,0.20229007633587787,0.8736842105263158,0.9473684210526315,0.15817694369973193,0.84375,0.4738062472901389,0.8240740740740741
Providence College,Yes,0.10534646866473664,0.12468581003884531,0.1475538776152273,0.2,0.5054945054945055,0.11357287963433214,0.06214792763911152,0.6229338842975206,0.6967213114754098,0.15775401069518716,0.1297709923664122,0.6105263157894737,0.6578947368421053,0.4262734584450402,0.546875,0.0932946255207646,0.7962962962962963
Purdue University at West Lafayette,No,0.4524399641763689,0.7110975702643004,0.9185150228095014,0.29473684210526313,0.5604395604395604,0.8276409344845099,0.1861231967025418,0.37272727272727274,0.3483606557377049,0.21122994652406418,0.12366412213740458,0.8210526315789474,0.8157894736842105,0.42091152815013405,0.234375,0.10213584180066733,0.5277777777777778
Queens College,Yes,0.00906004623747735,0.012186762129636682,0.01871952178700645,0.3263157894736842,0.5824175824175825,0.01558532249873032,0.025097320815204945,0.44834710743801653,0.5028373266078184,0.22905525846702318,0.25190839694656486,0.6842105263157895,0.6710526315789473,0.3083109919571046,0.5625,0.11553905027617019,0.4444444444444444
Quincy University,Yes,0.019661341719950848,0.024183106100997793,0.04121440931256882,0.22105263157894736,0.6263736263736264,0.029551802945657693,0.0032516601786123198,0.40082644628099173,0.3720050441361917,0.15775401069518716,0.1267175572519084,0.6421052631578947,0.618421052631579,0.3699731903485255,0.5,0.06963636020887137,0.6481481481481481
Quinnipiac College,Yes,0.07562535146731093,0.07925203747429355,0.12128362435110901,0.16842105263157894,0.3956043956043956,0.08056119857795835,0.03265399587817724,0.5005165289256198,0.6872635561160151,0.4028520499108734,0.03816793893129771,0.5789473684210527,0.6447368421052632,0.2546916890080429,0.515625,0.1067166852036873,0.7037037037037037
Radford University,No,0.11707245954220732,0.18363927184096276,0.26852288815479,0.14736842105263157,0.3076923076923077,0.25196800406297615,0.021570872452484544,0.2243801652892562,0.3672761664564943,0.1800356506238859,0.09923664122137404,0.6842105263157895,0.7763157894736842,0.4584450402144773,0.140625,0.025128659490640377,0.48148148148148145
Ramapo College of New Jersey,No,0.041801178847395495,0.03370401401477645,0.05143935818782445,0.05263157894736842,0.21978021978021978,0.08271965464702895,0.08871078543622624,0.10893595041322314,0.4854981084489281,0.22459893048128343,0.21450381679389313,0.6947368421052632,0.9342105263157895,0.41018766756032177,0.125,0.07817595717005674,0.3425925925925926
